"","rat_gene_id","rat_gene_symbol","LHNS1","LHNS2","LHNS3","IGFNS1","IGFNS2","IGFNS3","PDGFNS1","PDGFNS2","PDGFNS3"
"28859","ENSRNOG00000046891","Hk1",1710,916,1083,1426,734,1571,1259,2550,2336
"28860","ENSRNOG00000069834","Or2n1",0,0,0,0,0,0,0,0,0
"28861","ENSRNOG00000069079",NA,8,7,9,22,26,26,16,26,30
"28862","ENSRNOG00000000407","Dcbld1",336,166,224,442,238,420,198,411,376
"28863","ENSRNOG00000066573","C4a",47,47,53,37,34,63,198,149,147
"28864","ENSRNOG00000040183","Or2h15",0,0,0,0,0,0,0,0,0
"28865","ENSRNOG00000070836",NA,9,1,2,6,4,8,3,4,6
"28866","ENSRNOG00000070605","Ly6g6c",3,1,3,9,0,5,2,1,4
"28867","ENSRNOG00000030431","RT1-Db2",15,7,8,29,10,13,8,14,14
"28868","ENSRNOG00000032548","LOC120098890",0,0,0,1,0,0,0,0,0
"28869","ENSRNOG00000064227","Or2y3b-ps1",0,0,1,0,0,0,0,1,0
"28870","ENSRNOG00000069426",NA,32,11,12,6,3,11,8,3,3
"28871","ENSRNOG00000070935",NA,2482,1363,1405,2452,1348,2920,1734,3142,2770
"28872","ENSRNOG00000071033",NA,0,1,1,1,0,2,0,2,1
"28873","ENSRNOG00000067553",NA,0,0,0,0,0,0,1,0,0
"28874","ENSRNOG00000064918","LOC102555143",0,0,0,0,0,0,0,0,0
"28875","ENSRNOG00000000432","Fkbpl",84,74,71,205,137,183,159,203,220
"28876","ENSRNOG00000000408","Gopc",460,377,470,679,401,484,393,659,624
"28877","ENSRNOG00000063819","Or2g7",1,0,1,7,3,7,1,2,4
"28878","ENSRNOG00000064860",NA,0,0,0,0,0,0,0,0,0
"28879","ENSRNOG00000068689",NA,0,0,0,0,0,0,0,0,0
"28880","ENSRNOG00000030157","Dhx16",478,220,285,444,200,402,259,447,369
"28881","ENSRNOG00000049045","Hkdc1",0,1,1,1,2,1,0,2,2
"28882","ENSRNOG00000066945",NA,0,0,0,0,0,0,1,0,0
"28883","ENSRNOG00000000431","Atf6b",2589,1137,1167,1826,965,2615,1272,2255,1938
"28884","ENSRNOG00000000549","Tspyl1",396,228,303,472,250,481,355,544,549
"28885","ENSRNOG00000063919","Tspyl1",0,0,0,0,0,0,1,0,0
"28886","ENSRNOG00000026936","Mpig6b",15,8,8,14,5,12,16,24,11
"28887","ENSRNOG00000052532","AABR07045334.1",0,0,0,0,0,0,0,0,0
"28888","ENSRNOG00000070789",NA,3,3,1,1,1,2,1,3,0
"28889","ENSRNOG00000063152",NA,0,0,0,0,0,0,0,0,0
"28890","ENSRNOG00000042918","Mfsd4b2",1,1,0,3,0,1,3,4,2
"28891","ENSRNOG00000046675","Gpbp1l2",155,78,109,184,110,197,200,266,288
"28892","ENSRNOG00000054538","AABR07045399.1",0,0,1,0,1,2,6,0,1
"28893","ENSRNOG00000065648","Or10al7",1,1,0,1,0,1,0,2,0
"28894","ENSRNOG00000069059",NA,411,229,256,713,365,547,556,1169,870
"28895","ENSRNOG00000025998","Crybg1",2,6,10,4,5,19,16,8,8
"28896","ENSRNOG00000064944",NA,36,28,28,57,24,37,20,53,36
"28897","ENSRNOG00000033136","RT1-M5",0,0,0,0,1,0,0,1,0
"28898","ENSRNOG00000065439",NA,1,0,1,1,0,0,0,2,1
"28899","ENSRNOG00000067150",NA,0,0,0,0,0,0,1,0,0
"28900","ENSRNOG00000033215","RT1-Db1",19,17,9,4,4,18,15,25,22
"28901","ENSRNOG00000067482",NA,4,0,2,4,1,4,1,0,2
"28902","ENSRNOG00000050998","AABR07044397.1",4,0,1,1,0,1,0,3,1
"28903","ENSRNOG00000069219",NA,0,0,0,0,1,2,0,1,2
"28904","ENSRNOG00000064309",NA,499,249,297,360,162,417,312,445,479
"28905","ENSRNOG00000027873","RT1-M1-4",0,0,0,1,0,0,0,0,2
"28906","ENSRNOG00000063520",NA,1,0,0,2,1,0,2,2,4
"28907","ENSRNOG00000043436","Micu1",1830,863,995,2372,1211,2162,1604,3394,2778
"28908","ENSRNOG00000071161",NA,3,4,2,0,0,0,0,0,0
"28909","ENSRNOG00000000546","Nt5dc1",295,241,209,548,287,441,440,744,639
"28910","ENSRNOG00000000478","AA926063",52,27,32,79,36,85,43,119,105
"28911","ENSRNOG00000067733",NA,0,0,0,0,0,0,0,0,0
"28912","ENSRNOG00000070050",NA,0,0,0,0,0,0,0,0,0
"28913","ENSRNOG00000030676","RGD1562885",0,0,0,0,0,0,0,0,1
"28914","ENSRNOG00000063655",NA,0,0,0,1,0,0,0,0,0
"28915","ENSRNOG00000000818","Ppp1r18",1903,971,1400,1516,750,1723,1476,2332,2225
"28916","ENSRNOG00000050233","Cchcr1",126,56,62,80,47,136,71,132,105
"28917","ENSRNOG00000065179","LOC120098824",0,0,1,0,0,0,0,0,0
"28918","ENSRNOG00000032942","Neu1",1665,1190,1736,817,426,972,1203,2525,2208
"28919","ENSRNOG00000065364",NA,0,0,0,0,0,1,0,1,0
"28920","ENSRNOG00000058987","AABR07044408.3",16,5,3,10,1,6,11,17,16
"28921","ENSRNOG00000054374","Smim29",172,110,104,204,97,224,416,772,736
"28922","ENSRNOG00000066691",NA,11,3,7,19,10,11,7,16,13
"28923","ENSRNOG00000000576","Anapc16",288,221,276,660,414,467,284,521,473
"28924","ENSRNOG00000067697",NA,1,0,0,2,1,0,1,2,0
"28925","ENSRNOG00000000840","Atp6v1g2",9,7,4,13,11,9,9,14,5
"28926","ENSRNOG00000067213","LOC120098897",260,80,97,188,55,194,106,193,205
"28927","ENSRNOG00000000520","Srsf3",1894,1594,2036,4204,2379,2812,1748,3251,2993
"28928","ENSRNOG00000050425","RGD1561777",4,3,3,3,7,9,4,3,6
"28929","ENSRNOG00000051399","Col10a1",41,19,13,35,15,47,26,53,31
"28930","ENSRNOG00000029682","Clic1",3493,2620,3116,4657,2550,4301,5384,8897,8275
"28931","ENSRNOG00000000839","Nfkbil1",86,39,36,64,41,98,46,73,87
"28932","ENSRNOG00000046365","Oit3",1,3,5,1,3,4,2,1,4
"28933","ENSRNOG00000025864","Lemd2",391,186,187,266,116,298,205,306,347
"28934","ENSRNOG00000056647","Ascc1",521,340,367,887,488,829,589,1023,903
"28935","ENSRNOG00000000729","Tmlhe",314,271,308,817,505,630,446,750,649
"28936","ENSRNOG00000032813","Mdc1",582,334,353,537,329,588,337,557,431
"28937","ENSRNOG00000062206","AABR07044460.2",0,0,0,1,1,0,0,0,1
"28938","ENSRNOG00000000574","AC096404.1",235,254,340,543,279,333,289,483,446
"28939","ENSRNOG00000000614","Bicc1",2367,1385,1631,2812,1497,2486,1826,2788,2344
"28940","ENSRNOG00000069485",NA,0,0,1,0,0,0,0,1,3
"28941","ENSRNOG00000000838","Lta",1,0,0,0,0,0,0,0,0
"28942","ENSRNOG00000000556","Nodal",2,0,0,0,0,0,1,1,0
"28943","ENSRNOG00000069463",NA,47,24,23,83,40,56,33,80,61
"28944","ENSRNOG00000000728","Clic2",118,82,103,348,205,226,401,441,550
"28945","ENSRNOG00000062843",NA,0,0,0,0,0,0,0,0,0
"28946","ENSRNOG00000061216","Tubb5",11834,6920,10645,17952,9582,19518,10185,15363,12441
"28947","ENSRNOG00000071156",NA,0,0,0,0,0,0,0,0,0
"28948","ENSRNOG00000068137",NA,17,12,15,12,15,9,7,16,12
"28949","ENSRNOG00000043481","Or2h2",0,0,0,0,0,0,0,0,0
"28950","ENSRNOG00000051612","AABR07044570.2",0,0,0,0,0,0,0,0,0
"28951","ENSRNOG00000056637","Abhd16a",385,191,212,281,156,313,223,386,397
"28952","ENSRNOG00000062631","Or1o11b",0,0,0,0,0,0,0,0,0
"28953","ENSRNOG00000029420","Or10c1",0,0,0,0,0,0,0,0,0
"28954","ENSRNOG00000059445","Aifm2",149,89,87,153,74,137,126,134,186
"28955","ENSRNOG00000000775","Mog",6,4,3,4,6,8,5,9,9
"28956","ENSRNOG00000064656","Sumo3",228,128,157,293,149,203,184,425,333
"28957","ENSRNOG00000065286",NA,0,0,0,0,0,0,0,0,0
"28958","ENSRNOG00000000826","Flot1",910,461,574,604,267,524,719,1169,994
"28959","ENSRNOG00000064564","Or1o2b",0,0,0,0,1,0,0,0,0
"28960","ENSRNOG00000000842","Ddah2",1,1,1,3,0,1,0,0,0
"28961","ENSRNOG00000038489","Sumo3",0,1,0,3,1,1,0,1,0
"28962","ENSRNOG00000061930","Or12d2b",0,0,0,0,0,0,0,0,0
"28963","ENSRNOG00000062702",NA,4,0,2,4,1,3,4,2,1
"28964","ENSRNOG00000066268","Or12d2c",0,0,1,0,0,0,0,0,0
"28965","ENSRNOG00000062860",NA,2,1,0,4,0,3,1,3,5
"28966","ENSRNOG00000063421",NA,25,15,8,23,18,26,32,73,68
"28967","ENSRNOG00000029883","Or12d14c",0,0,0,0,1,0,0,0,1
"28968","ENSRNOG00000024751","Macroh2a2",76,47,42,88,58,113,32,70,61
"28969","ENSRNOG00000065434",NA,0,0,0,0,0,0,0,0,0
"28970","ENSRNOG00000052839","Or1o2e",0,0,0,3,2,0,0,0,1
"28971","ENSRNOG00000069886",NA,0,0,0,0,0,0,0,1,0
"28972","ENSRNOG00000027225","Ly6g6d",0,0,0,0,0,0,0,0,0
"28973","ENSRNOG00000066311","Olr1720",0,0,0,0,0,0,0,0,0
"28974","ENSRNOG00000022730","Zfp57",885,534,662,951,533,1019,558,774,713
"28975","ENSRNOG00000070701","Or1o1",0,0,0,0,0,0,0,0,0
"28976","ENSRNOG00000070571","LOC120098903",1,0,0,1,0,0,1,0,0
"28977","ENSRNOG00000000827","Ier3",955,613,884,339,182,473,723,1261,2955
"28978","ENSRNOG00000030683","Vps26a",792,661,857,1628,1020,1314,1521,1973,2124
"28979","ENSRNOG00000064704","Or14j3b",0,0,0,0,0,0,0,0,0
"28980","ENSRNOG00000065653",NA,12,5,4,13,5,10,5,10,6
"28981","ENSRNOG00000067507",NA,0,0,0,0,0,0,2,0,2
"28982","ENSRNOG00000066383","Or14j3",0,0,0,0,0,0,0,0,0
"28983","ENSRNOG00000069340",NA,0,0,0,0,0,0,0,0,0
"28984","ENSRNOG00000068943",NA,0,0,0,0,0,0,0,0,0
"28985","ENSRNOG00000000759","Olr1869",0,0,0,0,1,0,0,0,0
"28986","ENSRNOG00000000451","RT1-Ba",43,33,36,11,15,21,25,43,36
"28987","ENSRNOG00000069903",NA,0,0,0,0,0,0,0,0,0
"28988","ENSRNOG00000070750",NA,16,7,9,27,3,13,13,23,28
"28989","ENSRNOG00000065058","Or1o11",0,0,0,0,0,0,0,0,0
"28990","ENSRNOG00000063245",NA,0,0,0,0,0,0,0,0,0
"28991","ENSRNOG00000064301",NA,0,0,0,0,0,0,0,0,0
"28992","ENSRNOG00000062730","Or1o11c",0,0,0,0,0,0,0,0,0
"28993","ENSRNOG00000027157","Ly6g6e",0,0,0,0,0,0,0,0,0
"28994","ENSRNOG00000054048","LOC102546320",0,0,0,0,0,0,0,0,0
"28995","ENSRNOG00000063374","Or2n1j",0,0,0,0,0,0,0,0,0
"28996","ENSRNOG00000001229","Col18a1",4486,1782,1984,5024,2302,5022,2835,5989,4922
"28997","ENSRNOG00000030426","LOC100364116",499,221,297,688,444,945,542,2123,1638
"28998","ENSRNOG00000067861",NA,0,0,0,0,0,2,0,1,2
"28999","ENSRNOG00000070267",NA,1,0,1,1,1,0,0,2,2
"29000","ENSRNOG00000056976","AABR07044805.2",0,0,0,1,0,0,0,0,0
"29001","ENSRNOG00000063854","Ppa1",544,433,628,1038,671,687,450,1152,877
"29002","ENSRNOG00000001226","Nme2-ps1",42,35,18,33,10,53,36,49,52
"29003","ENSRNOG00000068088","Btnl4",0,0,0,0,0,0,0,0,0
"29004","ENSRNOG00000068739",NA,0,2,0,1,0,0,0,0,0
"29005","ENSRNOG00000065684","Tmem217",0,0,0,0,0,0,0,0,0
"29006","ENSRNOG00000000428","Cyp21a1",0,0,0,0,0,0,0,0,0
"29007","ENSRNOG00000069553","LOC690415",0,0,0,0,0,0,0,0,0
"29008","ENSRNOG00000067389","LOC102554815",7,4,4,18,12,14,17,33,16
"29009","ENSRNOG00000043302","LOC690478",0,0,0,0,0,0,0,0,0
"29010","ENSRNOG00000068097","Rpl9-ps20",0,1,0,2,0,0,1,2,1
"29011","ENSRNOG00000070968","LOC120098895",85,46,38,87,61,73,46,68,71
"29012","ENSRNOG00000000607","RGD1559903",1,2,2,0,0,1,2,7,3
"29013","ENSRNOG00000064738","Btnl8",0,0,0,0,0,0,0,0,0
"29014","ENSRNOG00000070630","LOC120098812",33,63,72,99,77,99,127,212,175
"29015","ENSRNOG00000067041",NA,0,0,0,1,1,0,0,2,1
"29016","ENSRNOG00000033581","AABR07044388.2",725,165,135,897,338,1034,57,112,71
"29017","ENSRNOG00000064499","LOC100912209",13,11,11,17,15,27,6,5,6
"29018","ENSRNOG00000048073","Rpl39-ps11",240,214,282,584,401,452,471,776,741
"29019","ENSRNOG00000001249","Col6a1",8471,3113,4103,14403,5480,11879,5603,16920,13799
"29020","ENSRNOG00000070733","Ado",489,303,327,473,279,424,336,563,471
"29021","ENSRNOG00000065948",NA,0,0,2,0,0,1,0,3,0
"29022","ENSRNOG00000048535","Fabp5-ps3",0,0,0,0,1,0,0,0,0
"29023","ENSRNOG00000063651","LOC120098901",2,1,1,1,0,2,0,1,0
"29024","ENSRNOG00000051063","LOC103694416",57,63,99,126,112,126,131,218,221
"29025","ENSRNOG00000048758","Snrpd2l",116,78,85,179,68,156,106,192,182
"29026","ENSRNOG00000062666","LOC120099015",0,0,1,1,1,2,2,1,0
"29027","ENSRNOG00000000446","Btnl7",0,0,0,0,0,0,0,0,0
"29028","ENSRNOG00000000384","Atoh7",0,0,0,0,0,0,0,0,0
"29029","ENSRNOG00000066710",NA,0,0,0,0,0,0,0,0,0
"29030","ENSRNOG00000024413","Neurog3",0,0,0,0,0,0,0,0,0
"29031","ENSRNOG00000063343","LOC120099039",3,0,1,0,1,1,0,0,0
"29032","ENSRNOG00000052891","LOC120099064",0,0,0,0,0,0,0,0,0
"29033","ENSRNOG00000030242","LOC108353424",32,33,43,61,57,30,38,61,61
"29034","ENSRNOG00000051473","LOC120099079",0,0,0,0,0,0,0,0,0
"29035","ENSRNOG00000068671","LOC120099077",0,0,0,0,0,0,0,0,0
"29036","ENSRNOG00000033891","LOC100911055",2407,1639,2130,2612,1373,2494,1823,2902,2681
"29037","ENSRNOG00000060789","LOC120099052",0,0,0,0,0,0,0,0,0
"29038","ENSRNOG00000000557","Ppa1",2956,3102,3869,4920,3180,4525,3353,5657,5640
"29039","ENSRNOG00000067902","Dnal4-ps1",0,0,0,0,0,2,1,1,2
"29040","ENSRNOG00000058631","LOC120099059",1,0,0,1,0,0,0,0,0
"29041","ENSRNOG00000054239","LOC120099054",0,0,0,0,0,0,0,0,0
"29042","ENSRNOG00000070377",NA,0,0,0,0,0,0,0,0,0
"29043","ENSRNOG00000054580","LOC120099055",0,0,0,0,0,0,0,0,0
"29044","ENSRNOG00000061550","LOC120099016",0,0,0,0,0,0,0,0,0
"29045","ENSRNOG00000052710","AABR07044388.4",0,0,0,0,0,0,0,0,0
"29046","ENSRNOG00000032408","Rpl36al-ps5",0,0,0,0,0,1,0,0,0
"29047","ENSRNOG00000052210","LOC120099020",0,0,0,0,0,0,0,0,0
"29048","ENSRNOG00000056626","LOC120099078",0,0,0,0,0,0,0,0,0
"29049","ENSRNOG00000000630","Dynlt2b-ps1",0,0,0,0,0,0,0,0,1
"29050","ENSRNOG00000055951","LOC120099035",0,0,0,0,1,2,0,0,2
"29051","ENSRNOG00000057911","LOC120099063",0,0,0,0,0,0,0,0,0
"29052","ENSRNOG00000047304","Btnl5",0,0,0,0,0,0,0,0,0
"29053","ENSRNOG00000057485","LOC120099065",0,0,0,0,0,0,0,0,0
"29054","ENSRNOG00000022283","Lhfpl5",0,2,1,3,0,1,2,1,0
"29055","ENSRNOG00000056879","LOC120099069",3,3,2,0,0,0,1,0,0
"29056","ENSRNOG00000000581","Cdc40",256,220,238,526,327,384,340,599,541
"29057","ENSRNOG00000062340","LOC120099044",0,0,0,0,0,0,0,0,0
"29058","ENSRNOG00000060741","LOC120099028",7,0,2,4,0,1,7,7,2
"29059","ENSRNOG00000067781","LOC120099042",1,0,0,2,1,1,2,4,2
"29060","ENSRNOG00000052760","LOC120099075",2,0,0,5,1,0,0,3,8
"29061","ENSRNOG00000068592","Btn3a2",0,0,0,0,0,0,0,0,0
"29062","ENSRNOG00000051927","Snord98",0,0,0,0,1,0,0,1,0
"29063","ENSRNOG00000068589",NA,0,0,0,0,0,0,0,0,0
"29064","ENSRNOG00000057125","Ddr1",1346,692,797,767,394,1204,771,948,907
"29065","ENSRNOG00000026207","RGD1559810",0,0,0,0,0,0,0,0,0
"29066","ENSRNOG00000000376","LOC108349010",667,283,260,720,319,893,522,901,796
"29067","ENSRNOG00000000517","Kctd20",619,367,426,720,366,655,402,711,854
"29068","ENSRNOG00000033652","AABR07045321.1",32,21,39,38,10,32,41,47,63
"29069","ENSRNOG00000000564","Tbata",0,2,1,6,0,2,0,0,0
"29070","ENSRNOG00000046494","LOC100361018",0,0,0,0,0,0,1,0,2
"29071","ENSRNOG00000049150","AABR07045621.1",9,2,5,2,2,6,1,0,0
"29072","ENSRNOG00000026813","Ak6",21,17,32,54,42,25,28,57,49
"29073","ENSRNOG00000048725","Lsm2",735,600,630,822,470,798,401,670,618
"29074","ENSRNOG00000039398","Tsbp1",0,0,0,0,0,1,0,0,0
"29075","ENSRNOG00000065514","Ubxn2a",38,35,47,61,48,65,65,88,75
"29076","ENSRNOG00000023210","Trappc10",1430,866,1018,1351,751,1465,819,1555,1310
"29077","ENSRNOG00000047966","Hspa1l",38,21,28,42,23,34,24,47,32
"29078","ENSRNOG00000024221","Mettl24",36,17,12,38,20,45,13,28,18
"29079","ENSRNOG00000050647","Hspa1b",528,203,380,124,49,101,115,222,246
"29080","ENSRNOG00000043099","Ddx21",818,559,689,1086,558,904,503,814,712
"29081","ENSRNOG00000045654","Hspa1a",82,27,42,15,6,6,17,48,40
"29082","ENSRNOG00000039396","Btnl3",0,0,0,0,0,0,0,0,0
"29083","ENSRNOG00000067018",NA,13,9,17,6,9,5,12,12,12
"29084","ENSRNOG00000001232","Slc19a1",523,286,340,611,295,564,179,348,285
"29085","ENSRNOG00000028581","Ccdc138",32,19,25,98,40,56,54,75,74
"29086","ENSRNOG00000000503","Ppard",933,468,478,681,379,991,1178,2349,2248
"29087","ENSRNOG00000028541","Btnl2",0,0,0,0,0,0,0,0,0
"29088","ENSRNOG00000070397","C4b",12,13,22,4,14,29,236,109,159
"29089","ENSRNOG00000042287","Mucl3",0,0,0,0,0,0,0,0,0
"29090","ENSRNOG00000001272","Mcm3ap",1428,654,753,1431,782,1399,1124,1968,1618
"29091","ENSRNOG00000000831","Gtf2h4",211,135,128,292,128,307,183,329,247
"29092","ENSRNOG00000000596","Fyn",610,339,301,1050,487,735,570,1048,879
"29093","ENSRNOG00000028441","Zfp280b",246,164,190,403,219,458,275,358,286
"29094","ENSRNOG00000021365","Ybey",116,76,81,152,77,139,98,153,123
"29095","ENSRNOG00000000582","Ddo",4,4,0,11,4,9,8,15,5
"29096","ENSRNOG00000012714","RGD1564149",17,9,10,13,11,15,17,42,16
"29097","ENSRNOG00000000566","Pcbd1",2,0,0,1,0,0,0,0,0
"29098","ENSRNOG00000000442","Notch4",32,32,14,87,47,87,42,56,52
"29099","ENSRNOG00000000303","Cep57l1",117,115,135,356,236,280,213,285,308
"29100","ENSRNOG00000000495","Bltp3a",527,236,252,493,282,640,243,437,399
"29101","ENSRNOG00000000590","Naglt1",0,0,0,1,1,2,4,5,1
"29102","ENSRNOG00000000606","Pcdh15",0,0,0,0,0,0,0,0,0
"29103","ENSRNOG00000040052","RT1-M6-2",76,45,47,79,54,93,105,154,114
"29104","ENSRNOG00000000327","Hace1",372,279,359,748,406,506,489,775,690
"29105","ENSRNOG00000000833","Vars2",265,86,105,214,101,206,120,210,184
"29106","ENSRNOG00000000502","Def6",105,68,70,139,57,139,107,171,154
"29107","ENSRNOG00000000610","Cisd1",726,632,646,864,485,771,723,1086,1169
"29108","ENSRNOG00000024839","Tysnd1",264,119,135,236,101,278,115,225,226
"29109","ENSRNOG00000046505","Bend3",143,72,61,124,58,133,76,114,65
"29110","ENSRNOG00000000302","Sesn1",226,125,122,456,227,426,370,488,556
"29111","ENSRNOG00000000373","Ctnna3",9,11,7,4,5,7,57,81,82
"29112","ENSRNOG00000049990","LOC499469",0,0,0,1,0,1,0,0,0
"29113","ENSRNOG00000053936","AABR07044714.1",0,0,0,0,0,0,0,0,0
"29114","ENSRNOG00000026466","Lrrtm3",1186,693,868,377,250,436,282,390,339
"29115","ENSRNOG00000069858",NA,0,0,0,0,0,1,0,0,0
"29116","ENSRNOG00000066776",NA,12,12,16,34,27,26,33,67,36
"29117","ENSRNOG00000001245","Pcbp3",504,341,440,383,241,553,363,470,403
"29118","ENSRNOG00000000314","Sec63",1011,818,924,1559,1081,1137,1051,1826,1626
"29119","ENSRNOG00000000778","Znrd1as1",27,23,23,47,30,46,47,66,49
"29120","ENSRNOG00000001174","Pde9a",0,0,0,2,0,0,0,0,0
"29121","ENSRNOG00000000563","Adamts14",116,42,48,122,55,186,54,188,116
"29122","ENSRNOG00000064048",NA,10,8,13,15,13,15,5,13,9
"29123","ENSRNOG00000000779","Polr1h",242,172,213,400,197,399,302,566,470
"29124","ENSRNOG00000000454","RT1-DOb",0,0,0,1,0,0,0,0,0
"29125","ENSRNOG00000070102",NA,0,0,0,1,0,2,2,2,0
"29126","ENSRNOG00000000780","Ppp1r11",1524,805,906,1359,682,1485,806,1450,1231
"29127","ENSRNOG00000000781","Rnf39",55,27,32,23,11,17,23,11,26
"29128","ENSRNOG00000000571","Psap",29585,18215,20157,29254,16158,26955,24101,35397,31354
"29129","ENSRNOG00000000519","Stk38",1889,1078,1350,2947,1483,2514,1955,3310,2641
"29130","ENSRNOG00000069836","Or2n1f-ps1",0,0,0,0,0,0,0,0,0
"29131","ENSRNOG00000067285",NA,6,1,1,5,1,0,0,1,0
"29132","ENSRNOG00000021518","Trim31",0,0,0,0,0,0,0,0,0
"29133","ENSRNOG00000000783","Trim40",0,0,0,0,0,0,0,0,0
"29134","ENSRNOG00000000638","Zfp365",567,433,462,604,343,509,243,432,367
"29135","ENSRNOG00000000634","Cabcoco1",2,1,2,1,2,0,0,2,4
"29136","ENSRNOG00000052795","Itpr3",355,194,182,485,215,483,1771,2178,2132
"29137","ENSRNOG00000068407","RGD1566085",188,100,99,337,157,363,181,419,354
"29138","ENSRNOG00000049937","Pdxk",49,22,28,80,27,86,54,106,97
"29139","ENSRNOG00000000782","Trim10",4,1,3,2,1,2,3,0,10
"29140","ENSRNOG00000024601","Taf11",225,120,156,298,139,274,209,360,387
